_date_;FAGR1F_H;FAGR2F_H;FAGR3F_H;FAGR4F_H;FAGR5F_H;FCON1F_H;FCON2F_H;FCON3F_H;FCON4F_H;FCON5F_H;FCP1F_H;FCP2F_H;FCP3F_H;FCP4F_H;FCP5F_H;FCP6F_H;FCP7F_H;FCPU1F_H;FCPU2F_H;FCPU3F_H;FEXP1F_H;FEXP2F_H;FEXP3F_H;FEXP4F_H;FEXP5F_H;FIMP1F_H;FIMP2F_H;FIMP3F_H;FIMP4F_H;FIMPU1F_H;FIMPU2F_H;FIMPU3F_H;FIMPU4F_H;FIND1F_H;FIND2F_H;FIND3F_H;FIND4F_H;FIND5F_H;FIND6F_H;FINV1F_H;FINV2F_H;FINV3F_H;FINV4F_H;FINV5F_H;FSER1F_H;FSER2F_H;FSER3F_H;FSER4F_H;FSER5F_H;FSER6F_H
2000M11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.977306;-0.209234;-0.767722;-1.133648;0.207431;0.249799;0.043910;0.004900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000M12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.753833;-0.444109;-0.827749;-1.211997;0.147815;0.191691;0.069984;-0.001690;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.672063;-0.691763;-0.744462;-1.172174;0.071597;0.122080;0.088911;0.003523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.615048;-0.787553;-0.654971;-0.915717;0.006444;0.101070;0.025068;0.041589;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.514834;-0.690935;-0.642310;-0.544578;-0.037527;0.138261;-0.040271;0.002418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.259638;-0.532681;-0.586224;-0.355834;-0.066781;0.211448;-0.020169;-0.007200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.107946;-0.391706;-0.629652;-0.319849;-0.102693;0.245833;0.009099;-0.001068;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.446524;-0.392660;-0.642139;-0.444625;-0.149543;0.236811;0.030710;-0.003222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.713742;-0.456679;-0.573048;-0.533627;-0.186015;0.205298;0.027257;0.011224;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.788354;-0.590617;-0.496648;-0.508846;-0.194659;0.178675;-0.014099;0.016647;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.827340;-0.712046;-0.457218;-0.379007;-0.169268;0.176467;-0.047731;0.006432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.918225;-0.784669;-0.555302;-0.171707;-0.148744;0.191094;-0.027471;-0.013411;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.155095;-0.796029;-0.604618;-0.007848;-0.206885;0.193823;0.067658;-0.037025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001M12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.440722;-0.721552;-0.540389;0.025453;-0.442104;0.161313;0.240626;-0.064326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.654299;-0.581374;-0.410600;-0.116604;-0.894440;0.093931;0.408040;-0.048881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.842840;-0.355934;-0.408170;-0.228327;-1.305735;0.061134;0.214074;0.125206;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M03;NA;NA;NA;NA;NA;2.579332;1.814006;1.730618;0.061100;0.414119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.061624;-0.088925;-0.462816;-0.239631;-1.549220;0.085080;-0.052130;-0.019551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M04;NA;NA;NA;NA;NA;2.818368;2.045946;1.704261;0.078761;0.341823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.178067;0.103448;-0.169452;-0.231910;-1.586546;0.152461;-0.030773;-0.042150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M05;NA;NA;NA;NA;NA;2.974312;2.169580;1.649805;0.078495;0.206041;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.097424;0.270764;0.227853;-0.065500;-1.639538;0.155415;0.040545;-0.047222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M06;NA;NA;NA;NA;NA;3.074095;2.155813;1.559048;0.053961;0.006124;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.744692;0.322869;0.488008;0.256408;-1.730202;0.116158;0.075369;-0.024112;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M07;NA;NA;NA;NA;NA;2.979407;1.908870;1.460178;0.056553;-0.131781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.172485;0.137551;0.794194;0.429690;-1.830384;0.080246;0.042519;-0.013307;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M08;NA;NA;NA;NA;NA;2.684222;1.431801;1.361992;0.049668;-0.111952;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.518743;-0.124348;0.792813;0.512461;-1.909861;0.072945;0.006754;-0.026820;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M09;NA;NA;NA;NA;NA;2.449467;1.008776;1.266068;-0.032120;-0.008896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.062050;-0.315646;0.489008;0.486510;-1.995480;0.066360;0.041723;-0.057708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M10;NA;NA;NA;NA;NA;2.321014;0.840370;1.155811;-0.154827;0.094897;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.405931;-0.393129;0.264429;0.288602;-2.251656;-0.089855;0.342013;-0.190255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M11;NA;NA;NA;NA;NA;2.418872;0.971510;1.056168;-0.444518;0.068448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.588798;-0.350292;0.071281;0.043596;-3.048432;-0.710914;1.215640;-0.426822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002M12;NA;NA;NA;NA;NA;2.653670;1.177720;1.020100;-0.807338;-0.092867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.662199;-0.281119;-0.096882;-0.158250;-4.828947;-2.206192;2.647553;-0.610479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003M01;NA;NA;NA;NA;NA;3.060340;1.428018;1.096813;-1.063318;-0.439625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.584789;-0.212268;-0.278320;-0.212012;-7.370043;-4.487648;3.438387;-0.225405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003M02;NA;NA;NA;NA;NA;3.575028;1.649742;1.205498;-0.991776;-0.843473;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.539575;-0.276331;-0.276180;-0.295090;-8.049301;-5.521282;-0.198726;1.810850;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003M03;NA;NA;NA;NA;NA;4.042864;1.746539;1.343356;-0.753755;-1.191458;NA;NA;NA;NA;NA;NA;NA;2.633941;1.092276;0.014004;NA;NA;NA;NA;NA;0.659147;-0.495113;-0.067515;-0.450444;-6.454586;-4.540199;-3.729529;-0.275157;1.414143;1.181447;-0.138418;-1.041091;0.891196;0.516325;1.114849;0.773187;0.814258;2.537020;0.029161;NA;NA;NA;NA;NA;NA
2003M04;NA;NA;NA;NA;NA;4.313439;1.779307;1.450868;-0.541877;-1.397577;NA;NA;NA;NA;NA;NA;NA;3.058711;0.559557;-0.317436;NA;NA;NA;NA;NA;0.945652;-0.726607;-0.096982;-0.466957;-3.378094;-1.961899;-2.790430;-0.609730;1.330979;1.018597;-0.339020;-0.939643;0.831230;0.351729;1.278761;0.495497;1.221519;1.990191;0.660981;NA;NA;NA;NA;NA;NA
2003M05;NA;NA;NA;NA;NA;4.404210;1.785343;1.576389;-0.442878;-1.405696;NA;NA;NA;NA;NA;NA;NA;3.338506;0.230552;-0.593847;NA;NA;NA;NA;NA;1.158436;-0.856679;-0.310575;-0.387282;-1.400281;-0.272673;-1.270101;-0.413198;1.290649;1.088484;-0.458866;-0.566550;0.897814;0.136483;1.310251;0.115576;1.448395;1.443266;0.954163;NA;NA;NA;NA;NA;NA
2003M06;NA;NA;NA;NA;NA;4.386081;1.844602;1.666144;-0.437384;-1.263652;NA;NA;NA;NA;NA;NA;NA;3.273063;0.163829;-0.809011;NA;NA;NA;NA;NA;1.105621;-0.802399;-0.486732;-0.311320;-0.596094;0.386406;-0.313088;-0.173040;1.353154;1.480374;-0.512275;-0.244051;1.007553;0.132960;1.057630;-0.554290;1.340401;0.928358;0.980190;NA;NA;NA;NA;NA;NA
2003M07;NA;NA;NA;NA;NA;4.253221;1.867707;1.675921;-0.659950;-1.177696;NA;NA;NA;NA;NA;NA;NA;2.877776;0.269560;-0.914212;NA;NA;NA;NA;NA;0.866896;-0.632837;-0.552403;-0.287913;-0.437256;0.468243;0.050705;-0.032735;1.552037;1.972782;-0.541021;-0.239500;1.065175;0.388019;0.624293;-1.230785;1.129873;0.458822;0.826628;NA;NA;NA;NA;NA;NA
2003M08;NA;NA;NA;NA;NA;3.915159;1.806198;1.613990;-1.087390;-1.272745;NA;NA;NA;NA;NA;NA;NA;2.373711;0.398107;-0.863255;NA;NA;NA;NA;NA;0.565226;-0.450504;-0.493473;-0.302556;-0.496056;0.359508;0.102371;0.009084;1.783089;2.274884;-0.647902;-0.395907;1.086984;0.823915;0.181660;-1.745191;0.708931;0.431008;0.395036;NA;NA;NA;NA;NA;NA
2003M09;NA;NA;NA;NA;NA;3.452207;1.567730;1.588109;-1.439849;-1.405265;NA;NA;NA;NA;NA;NA;NA;1.958157;0.441335;-0.680886;NA;NA;NA;NA;NA;0.359695;-0.339929;-0.356761;-0.336112;-0.547578;0.261389;0.026577;0.033711;1.919434;2.176866;-0.820403;-0.564124;1.068754;1.182790;-0.054628;-2.072783;0.384122;0.634450;0.227043;NA;NA;NA;NA;NA;NA
2003M10;NA;NA;NA;NA;NA;3.016206;1.187842;1.650708;-1.456652;-1.453985;NA;NA;NA;NA;NA;NA;NA;1.692322;0.390455;-0.457556;NA;NA;NA;NA;NA;0.238697;-0.231155;-0.214290;-0.236464;-0.463261;0.278626;-0.179041;0.082474;1.935092;1.896912;-0.992471;-0.588648;1.010382;1.382649;-0.122175;-2.521649;0.350441;0.531202;0.440886;NA;NA;NA;NA;NA;NA
2003M11;NA;NA;NA;NA;NA;2.818215;0.844164;1.709335;-1.038710;-1.373103;NA;NA;NA;NA;NA;NA;NA;1.586470;0.237542;-0.276007;NA;NA;NA;NA;NA;0.222146;-0.150184;-0.076724;-0.060487;-0.088064;0.534655;-0.592958;0.168740;1.860862;1.642717;-1.104668;-0.457846;0.892694;1.456657;-0.171236;-3.099555;0.294688;0.285390;0.404970;NA;NA;NA;NA;NA;NA
2003M12;NA;NA;NA;NA;NA;2.717094;0.661892;1.729451;-0.572064;-1.273348;NA;NA;NA;NA;NA;NA;NA;1.796162;-0.147924;-0.115843;NA;NA;NA;NA;NA;0.266927;-0.102548;0.106658;0.097691;0.760962;1.176312;-1.231961;0.256153;1.753366;1.436586;-1.155825;-0.476288;0.750358;1.472765;-0.193165;-3.353122;0.043839;0.400992;-0.048921;NA;NA;NA;NA;NA;NA
2004M01;NA;NA;NA;NA;NA;2.677169;0.589334;1.679581;-0.340877;-1.065232;NA;NA;NA;NA;NA;NA;NA;2.566376;-0.963408;0.130831;NA;NA;NA;NA;NA;0.489572;-0.178563;0.290486;0.127211;2.006405;2.158184;-1.635391;0.109594;1.646909;1.289809;-1.121251;-0.499251;0.663048;1.277235;-0.002329;-2.992196;-0.111610;0.870173;-0.386718;NA;NA;NA;NA;NA;NA
2004M02;NA;NA;NA;NA;NA;2.667587;0.548555;1.565551;-0.424860;-0.783730;NA;NA;NA;NA;NA;NA;NA;3.754054;-2.021309;0.521657;NA;NA;NA;NA;NA;0.866277;-0.303935;0.434448;0.129637;2.516740;2.636522;-0.138707;-0.774823;1.615753;1.360730;-0.960846;-0.277854;0.730595;0.932617;0.368347;-2.318424;0.075283;1.247090;-0.233933;NA;NA;NA;NA;NA;NA
2004M03;NA;NA;NA;NA;NA;2.788741;0.615710;1.222717;-0.670888;-0.614399;NA;NA;NA;NA;NA;NA;NA;4.754572;-2.807823;0.970192;NA;NA;NA;NA;NA;1.329608;-0.390973;0.432798;0.237736;2.053362;2.280736;1.401458;0.089963;1.777553;1.624454;-0.702401;-0.126976;0.744190;0.667280;0.566926;-1.986315;0.565970;1.032046;0.355473;NA;NA;NA;NA;NA;NA
2004M04;NA;NA;NA;NA;NA;3.039563;0.902880;0.636038;-0.874976;-0.698601;NA;NA;NA;NA;NA;NA;NA;4.990528;-2.979611;1.320491;NA;NA;NA;NA;NA;1.709751;-0.383397;0.384950;0.402301;0.889954;1.252209;1.067176;0.248417;2.101474;1.816945;-0.410928;-0.232896;0.711916;0.563374;0.509383;-2.048630;0.774851;0.712180;0.589595;NA;NA;NA;NA;NA;NA
2004M05;NA;NA;NA;NA;NA;3.319418;1.314124;-0.093109;-1.079578;-1.008020;NA;NA;NA;NA;NA;NA;NA;4.640410;-2.747033;1.502924;NA;NA;NA;NA;NA;1.981307;-0.338859;0.366568;0.492056;0.111858;0.573762;0.475853;0.160289;2.399536;1.673373;-0.189189;-0.464547;0.619350;0.565850;0.415102;-2.225882;0.461131;0.855813;0.360379;NA;NA;NA;NA;NA;NA
2004M06;NA;NA;NA;NA;NA;3.576239;1.665259;-0.706644;-1.169787;-1.278515;NA;NA;NA;NA;NA;NA;NA;4.198859;-2.425069;1.479640;NA;NA;NA;NA;NA;2.186328;-0.311041;0.371169;0.395938;-0.224327;0.298100;0.126840;0.063117;2.581787;1.205307;-0.093572;-0.606051;0.552075;0.555658;0.712610;-1.800778;0.192036;1.515590;-0.069884;NA;NA;NA;NA;NA;NA
2004M07;NA;NA;NA;NA;NA;3.779986;1.858202;-1.099644;-0.981851;-1.291254;NA;NA;NA;NA;NA;NA;NA;3.998818;-2.104441;1.253832;NA;NA;NA;NA;NA;2.251181;-0.227500;0.210378;0.293918;-0.313965;0.231767;-0.007394;0.019338;2.635551;0.765581;-0.082920;-0.489088;0.610970;0.523803;1.257189;-0.987489;0.368049;2.123907;-0.021589;NA;NA;NA;NA;NA;NA
2004M08;NA;NA;NA;NA;NA;4.025952;1.944968;-1.291128;-0.683312;-1.074455;NA;NA;NA;NA;NA;NA;NA;3.959959;-1.727330;0.840743;NA;NA;NA;NA;NA;2.111554;-0.095520;-0.049230;0.247354;-0.316073;0.231193;-0.035186;-0.001816;2.647227;0.520108;-0.089967;-0.354907;0.635186;0.549757;1.684920;-0.212508;1.041621;2.087010;0.563033;NA;NA;NA;NA;NA;NA
2004M09;NA;NA;NA;NA;NA;4.185012;1.963863;-1.481941;-0.578003;-0.907422;NA;NA;NA;NA;NA;NA;NA;3.970067;-1.318434;0.312641;NA;NA;NA;NA;NA;1.783761;-0.005959;-0.149208;0.238204;-0.282387;0.244855;-0.049683;0.012558;2.666253;0.456753;-0.083300;-0.346402;0.710892;0.577306;1.689577;-0.019779;1.451388;1.660977;0.941156;NA;NA;NA;NA;NA;NA
2004M10;NA;NA;NA;NA;NA;4.275706;1.979988;-1.757094;-0.794188;-0.951946;NA;NA;NA;NA;NA;NA;NA;3.958663;-0.920308;-0.210450;NA;NA;NA;NA;NA;1.472744;-0.050164;-0.129545;0.149364;-0.154130;0.304686;-0.187840;0.074372;2.619780;0.430333;-0.075148;-0.354829;0.859876;0.647062;1.437842;-0.000411;1.386257;1.397802;0.751076;NA;NA;NA;NA;NA;NA
2004M11;NA;NA;NA;NA;NA;4.290962;1.951364;-1.962689;-0.986298;-0.988948;NA;NA;NA;NA;NA;NA;NA;3.763343;-0.492980;-0.646279;NA;NA;NA;NA;NA;1.399373;-0.276022;0.003941;-0.065289;0.257643;0.557420;-0.607505;0.192733;2.497964;0.507060;-0.036869;-0.365699;1.007498;0.735067;1.226212;0.215180;1.078060;1.512980;0.352378;NA;NA;NA;NA;NA;NA
2004M12;NA;NA;NA;NA;NA;4.416920;1.966080;-1.995660;-0.910178;-0.884439;NA;NA;NA;NA;NA;NA;NA;3.111520;0.086995;-1.004823;NA;NA;NA;NA;NA;1.527946;-0.526138;0.021689;-0.224360;1.205657;1.201974;-1.336957;0.299693;2.313247;0.693387;0.012457;-0.336060;1.087618;0.795861;1.120124;0.590889;1.056456;1.540401;0.342185;NA;NA;NA;NA;NA;NA
2005M01;NA;NA;NA;NA;NA;4.570354;2.067841;-1.762132;-0.729299;-0.754518;NA;NA;NA;NA;NA;NA;NA;1.767171;0.943976;-1.367504;NA;NA;NA;NA;NA;1.642745;-0.669089;-0.252662;-0.229685;2.647834;2.235258;-1.841102;0.146105;2.075858;0.950904;0.107124;-0.514456;1.055079;0.867584;0.985682;0.685760;1.196873;1.275938;0.565516;NA;NA;NA;NA;NA;NA
2005M02;NA;NA;NA;NA;NA;4.704692;2.372185;-1.374879;-0.640754;-0.740100;NA;NA;NA;NA;NA;NA;NA;0.114233;1.837995;-1.678545;NA;NA;NA;NA;NA;1.538344;-0.717731;-0.517057;-0.220346;3.319041;2.789102;-0.258845;-0.828890;1.710684;0.990736;0.209766;-0.945462;0.914425;0.856630;0.756060;0.379838;1.119260;0.960160;0.636647;NA;NA;NA;NA;NA;NA
2005M03;NA;NA;NA;NA;NA;4.827582;2.790394;-0.820244;-0.415828;-0.740500;NA;NA;NA;NA;NA;NA;NA;-1.205812;2.430636;-1.836596;-0.112883;-0.266251;-0.293910;0.081570;-0.381193;1.284768;-0.720465;-0.576595;-0.337124;2.910475;2.496607;1.427212;0.098768;1.277573;0.824269;0.314191;-1.119093;0.965604;0.615811;0.729655;0.145851;0.704691;1.075677;0.283253;NA;NA;NA;NA;NA;NA
2005M04;NA;NA;NA;NA;NA;5.102862;3.277430;-0.161677;0.127968;-0.892481;NA;NA;NA;NA;NA;NA;NA;-1.705880;2.570255;-1.787843;-0.127321;-0.109674;-0.113935;0.129017;-0.457750;1.022524;-0.684303;-0.572238;-0.495768;1.680017;1.485468;1.113267;0.267522;0.893548;0.638823;0.334400;-0.899973;1.026371;0.398632;0.994445;0.315575;0.391360;1.454412;0.001960;NA;NA;NA;NA;NA;NA
2005M05;NA;NA;NA;NA;NA;5.423864;3.623082;0.560386;0.947161;-1.255013;NA;NA;NA;NA;NA;NA;NA;-1.650598;2.495363;-1.637539;-0.154998;-0.071967;0.001635;-0.036538;-0.602164;0.725000;-0.651773;-0.733861;-0.621457;0.847095;0.826221;0.483533;0.201738;0.707446;0.535838;0.203061;-0.587992;1.070470;0.371481;1.298376;0.733752;0.675899;1.437538;0.191562;NA;NA;NA;NA;NA;NA
2005M06;NA;NA;NA;NA;NA;5.651069;3.689600;1.192135;1.691095;-1.679229;NA;NA;NA;NA;NA;NA;NA;-1.408058;2.381512;-1.457780;-0.210870;-0.129045;0.040715;-0.216071;-0.805936;0.366753;-0.649953;-0.900920;-0.724256;0.494912;0.590013;0.079328;0.092541;0.702480;0.563707;-0.019911;-0.245143;1.082596;0.625902;1.227128;0.784372;1.088933;0.915875;0.582776;NA;NA;NA;NA;NA;NA
2005M07;NA;NA;NA;NA;NA;5.728483;3.378787;1.667329;2.156309;-1.868967;NA;NA;NA;NA;NA;NA;NA;-1.209030;2.234915;-1.251947;-0.291100;-0.216621;-0.091183;-0.257515;-1.065099;0.030839;-0.703177;-0.897666;-0.916799;0.402320;0.580877;-0.044137;0.024638;0.833435;0.550277;-0.216707;-0.079359;0.868972;1.072049;0.833824;0.452900;1.094201;0.467900;0.523420;NA;NA;NA;NA;NA;NA
2005M08;NA;NA;NA;NA;NA;5.738429;2.963402;1.988511;2.579654;-1.722541;NA;NA;NA;NA;NA;NA;NA;-1.104895;2.008161;-0.936424;-0.309219;-0.191781;-0.177583;-0.149016;-1.258772;-0.058033;-0.810841;-0.723879;-1.168629;0.368741;0.611288;-0.011617;0.000488;1.013711;0.381607;-0.304628;-0.074168;0.639450;1.346709;0.573071;0.207726;0.613336;0.659592;-0.003252;NA;NA;NA;NA;NA;NA
2005M09;NA;NA;NA;NA;NA;5.808808;2.808419;2.292771;3.165320;-1.423876;NA;NA;NA;NA;NA;NA;NA;-1.163385;1.716490;-0.454418;-0.265560;-0.126912;-0.187403;-0.184495;-1.301951;0.007278;-0.859464;-0.664216;-1.254057;0.311011;0.604623;0.042084;0.011700;1.147656;0.149078;-0.288955;0.016064;0.497667;1.355854;0.673858;0.424447;0.378353;1.132851;-0.267357;NA;NA;NA;NA;NA;NA
2005M10;NA;NA;NA;NA;NA;5.959246;3.133207;2.610722;4.089301;-0.970060;NA;NA;NA;NA;NA;NA;NA;-1.369347;1.374603;0.168139;-0.220199;-0.175371;-0.128565;-0.304093;-1.185857;0.091033;-0.804010;-0.760556;-1.131236;0.210991;0.563523;0.072206;0.010466;1.246937;0.044692;-0.190030;0.057987;0.361971;1.234147;0.990526;0.796384;0.631686;1.329329;-0.023304;NA;NA;NA;NA;NA;NA
2005M11;NA;NA;NA;NA;NA;6.179281;3.687463;2.787281;4.773235;-0.539919;NA;NA;NA;NA;NA;NA;NA;-1.537336;0.958844;0.789336;-0.183177;-0.145945;-0.091612;-0.154228;-1.096737;0.116430;-0.742632;-0.675187;-1.034222;0.076318;0.506326;0.103876;0.004163;1.425016;0.161861;-0.022430;0.075788;0.403552;1.059554;1.297700;0.885114;0.874191;1.300365;0.324640;NA;NA;NA;NA;NA;NA
2005M12;NA;NA;NA;NA;NA;6.289629;3.885579;2.619933;4.889107;-0.040277;NA;NA;NA;NA;NA;NA;NA;-1.415394;0.449221;1.247390;-0.135046;0.023822;0.007376;-0.044647;-1.118715;0.178786;-0.769548;-0.587252;-1.058225;-0.091089;0.439242;0.131438;0.004275;1.702984;0.392055;0.255087;0.064025;0.613135;1.000050;1.540706;0.583424;0.867158;1.188639;0.501440;NA;NA;NA;NA;NA;NA
2006M01;NA;NA;NA;NA;NA;6.111246;3.315744;1.986620;4.429590;0.657641;NA;NA;NA;NA;NA;NA;NA;-0.893511;-0.090547;1.463454;0.017141;0.308128;0.351961;0.005385;-1.243888;0.394287;-0.944554;-0.576542;-1.168895;-0.266813;0.374102;0.121217;0.016640;1.994445;0.492979;0.704116;-0.047906;0.842987;0.954229;1.675345;0.221640;0.830614;1.008670;0.451000;NA;NA;NA;NA;NA;NA
2006M02;NA;NA;NA;NA;NA;5.677706;2.252944;1.160131;3.834199;1.464314;NA;NA;NA;NA;NA;NA;NA;-0.262568;-0.358015;1.491585;0.205996;0.573455;0.720238;-0.164313;-1.357229;0.608786;-1.117840;-0.671724;-1.246867;-0.300633;0.351114;-0.065638;0.099928;2.235602;0.418560;1.143801;0.048043;0.995994;0.875674;1.641397;-0.043486;0.821661;0.891059;0.350041;NA;NA;NA;NA;NA;NA
2006M03;-1.336966;1.185959;1.230459;0.610706;2.334427;5.263543;1.349405;0.396828;3.481254;2.047424;3.797552;1.313710;-0.600130;-0.417084;-0.987698;2.634454;1.314586;0.184133;-0.341279;1.476872;0.394916;0.624554;0.968666;-0.395989;-1.363120;0.714352;-1.154336;-0.865976;-1.143644;-0.193016;0.379208;-0.213867;-0.004038;2.405590;0.265775;1.408171;0.294491;0.851786;0.911574;1.499864;-0.118143;0.837052;0.972287;0.250217;1.787677;-1.766681;0.186650;1.426595;1.552843;1.231499
