@date,"@dlog(imp1,0,12)","@dlog(imp2,0,12)","@dlog(imp3,0,12)","@dlog(imp4,0,12)","@dlog(exp5,0,12)","@dlog(exp6,0,12)","@dlog(imp1(-1),0,12)","@dlog(imp2(-1),0,12)","@dlog(imp3(-1),0,12)","@dlog(imp4(-1),0,12)","@dlog(exp5(-1),0,12)","@dlog(exp6(-1),0,12)","@dlog(imp1(-2),0,12)","@dlog(imp2(-2),0,12)","@dlog(imp3(-2),0,12)","@dlog(imp4(-2),0,12)","@dlog(exp5(-2),0,12)","@dlog(exp6(-2),0,12)"
1997-02-01,0.0707676936644556,0.0783951254813399,0.0808422958125802,0.0323859001725344,0.1871179763023516,0.0422945871716411,0.0477286499958822,0.0753340101538357,0.0424651892495937,0.0443903564944783,0.1155221288474166,0.0787040402258316,0.157679292702662,0.0847929221789307,0.1156688998478721,,0.0630134204145367,0.0347802049181797
1997-03-01,0.1211695521190741,0.1563160395182423,0.0780386155314651,0.1122430845062254,0.0379487530819773,0.090015358889568,0.0707676936644556,0.0783951254813399,0.0808422958125802,0.0323859001725344,0.1871179763023516,0.0422945871716411,0.0477286499958822,0.0753340101538357,0.0424651892495937,0.0443903564944783,0.1155221288474166,0.0787040402258316
1997-04-01,0.1976663690259261,0.1372402656987721,0.188851324521849,0.1201949530773482,-0.2783738232338226,0.0272367933781456,0.1211695521190741,0.1563160395182423,0.0780386155314651,0.1122430845062254,0.0379487530819773,0.090015358889568,0.0707676936644556,0.0783951254813399,0.0808422958125802,0.0323859001725344,0.1871179763023516,0.0422945871716411
1997-05-01,0.0481717886167292,0.113655516934314,0.0042628363509003,0.1236611316618372,0.1406463197042313,0.077243084617228,0.1976663690259261,0.1372402656987721,0.188851324521849,0.1201949530773482,-0.2783738232338226,0.0272367933781456,0.1211695521190741,0.1563160395182423,0.0780386155314651,0.1122430845062254,0.0379487530819773,0.090015358889568
1997-06-01,0.1483782964524262,0.1141604306213248,0.1003901955203865,0.1095649038621191,0.0804023701799785,0.0516813439784549,0.0481717886167292,0.113655516934314,0.0042628363509003,0.1236611316618372,0.1406463197042313,0.077243084617228,0.1976663690259261,0.1372402656987721,0.188851324521849,0.1201949530773482,-0.2783738232338226,0.0272367933781456
1997-07-01,0.1234705086735452,0.1218911959674295,0.0649191624278522,0.1024700728109655,0.2214277010417262,0.0544796804983054,0.1483782964524262,0.1141604306213248,0.1003901955203865,0.1095649038621191,0.0804023701799785,0.0516813439784549,0.0481717886167292,0.113655516934314,0.0042628363509003,0.1236611316618372,0.1406463197042313,0.077243084617228
1997-08-01,0.1858827366730668,0.1413811149544153,0.0716371988976831,0.1239064502788771,0.0863723766378345,0.0884704260198425,0.1234705086735452,0.1218911959674295,0.0649191624278522,0.1024700728109655,0.2214277010417262,0.0544796804983054,0.1483782964524262,0.1141604306213248,0.1003901955203865,0.1095649038621191,0.0804023701799785,0.0516813439784549
1997-09-01,0.2169126993047907,0.158473218191991,0.1700053723721737,0.1416838937541733,0.0935203468209753,0.0525529873492764,0.1858827366730668,0.1413811149544153,0.0716371988976831,0.1239064502788771,0.0863723766378345,0.0884704260198425,0.1234705086735452,0.1218911959674295,0.0649191624278522,0.1024700728109655,0.2214277010417262,0.0544796804983054
1997-10-01,0.2198103501229109,0.1704233018336456,0.1802395765180548,0.1448333405037676,0.0710476895485161,0.0785796896307608,0.2169126993047907,0.158473218191991,0.1700053723721737,0.1416838937541733,0.0935203468209753,0.0525529873492764,0.1858827366730668,0.1413811149544153,0.0716371988976831,0.1239064502788771,0.0863723766378345,0.0884704260198425
1997-11-01,0.1672186598788627,0.1646302269067074,0.1395671869392849,0.1425042690064826,0.0137278418178663,0.0574370581192731,0.2198103501229109,0.1704233018336456,0.1802395765180548,0.1448333405037676,0.0710476895485161,0.0785796896307608,0.2169126993047907,0.158473218191991,0.1700053723721737,0.1416838937541733,0.0935203468209753,0.0525529873492764
1997-12-01,0.1787831501882486,0.1463799100944087,0.1783913861620725,0.1612060801803272,-0.0330913987502849,0.0522787813943654,0.1672186598788627,0.1646302269067074,0.1395671869392849,0.1425042690064826,0.0137278418178663,0.0574370581192731,0.2198103501229109,0.1704233018336456,0.1802395765180548,0.1448333405037676,0.0710476895485161,0.0785796896307608
1998-01-01,0.1739022113524928,0.1439698044134893,0.1310853298302383,0.153751740929227,0.0186816095376727,0.0849964079716691,0.1787831501882486,0.1463799100944087,0.1783913861620725,0.1612060801803272,-0.0330913987502849,0.0522787813943654,0.1672186598788627,0.1646302269067074,0.1395671869392849,0.1425042690064826,0.0137278418178663,0.0574370581192731
1998-02-01,0.1577161600297838,0.1630357534022075,0.1436399881514241,0.1703016674176458,-0.0682184954223874,0.0815621087255422,0.1739022113524928,0.1439698044134893,0.1310853298302383,0.153751740929227,0.0186816095376727,0.0849964079716691,0.1787831501882486,0.1463799100944087,0.1783913861620725,0.1612060801803272,-0.0330913987502849,0.0522787813943654
1998-03-01,0.2413877698564786,0.1059102185007323,0.2335971104006624,0.0925692604649386,0.1002675476096346,0.0347073595921454,0.1577161600297838,0.1630357534022075,0.1436399881514241,0.1703016674176458,-0.0682184954223874,0.0815621087255422,0.1739022113524928,0.1439698044134893,0.1310853298302383,0.153751740929227,0.0186816095376727,0.0849964079716691
1998-04-01,-0.0300102066190142,0.0954428694755651,-0.0205842470849049,0.0990140923652491,0.4923972360290562,0.1477611536125369,0.2413877698564786,0.1059102185007323,0.2335971104006624,0.0925692604649386,0.1002675476096346,0.0347073595921454,0.1577161600297838,0.1630357534022075,0.1436399881514241,0.1703016674176458,-0.0682184954223874,0.0815621087255422
1998-05-01,0.1433674383674628,0.1497861429747184,0.167854356151512,0.131319757041882,0.0613485182902309,0.1059354894752626,-0.0300102066190142,0.0954428694755651,-0.0205842470849049,0.0990140923652491,0.4923972360290562,0.1477611536125369,0.2413877698564786,0.1059102185007323,0.2335971104006624,0.0925692604649386,0.1002675476096346,0.0347073595921454
1998-06-01,0.1588647679829051,0.1414333012263866,0.1784712926111886,0.1229658368420523,0.1142157712070037,0.081019938588545,0.1433674383674628,0.1497861429747184,0.167854356151512,0.131319757041882,0.0613485182902309,0.1059354894752626,-0.0300102066190142,0.0954428694755651,-0.0205842470849049,0.0990140923652491,0.4923972360290562,0.1477611536125369
1998-07-01,0.1099952777593671,0.114908468065527,0.1464439491882707,0.0997233567479582,0.0726294671981939,0.0836169825577925,0.1588647679829051,0.1414333012263866,0.1784712926111886,0.1229658368420523,0.1142157712070037,0.081019938588545,0.1433674383674628,0.1497861429747184,0.167854356151512,0.131319757041882,0.0613485182902309,0.1059354894752626
1998-08-01,0.1565023641393583,0.1454792766613533,0.2194385626293104,0.1674207273459273,0.0907044019736904,0.0660797743880401,0.1099952777593671,0.114908468065527,0.1464439491882707,0.0997233567479582,0.0726294671981939,0.0836169825577925,0.1588647679829051,0.1414333012263866,0.1784712926111886,0.1229658368420523,0.1142157712070037,0.081019938588545
1998-09-01,0.0597312202977882,0.0711322570463881,0.0721065492852765,0.1248326877660623,0.0584149056927643,0.0726113801502545,0.1565023641393583,0.1454792766613533,0.2194385626293104,0.1674207273459273,0.0907044019736904,0.0660797743880401,0.1099952777593671,0.114908468065527,0.1464439491882707,0.0997233567479582,0.0726294671981939,0.0836169825577925
1998-10-01,-0.0381846177026119,0.0683584077294447,0.0217230769399385,0.1474043749574987,0.063910116532055,0.1035013112929341,0.0597312202977882,0.0711322570463881,0.0721065492852765,0.1248326877660623,0.0584149056927643,0.0726113801502545,0.1565023641393583,0.1454792766613533,0.2194385626293104,0.1674207273459273,0.0907044019736904,0.0660797743880401
1998-11-01,0.1030774755657617,0.0991310963977696,0.1632512814095861,0.1537161537175926,-0.0518538397611507,0.1005000432185507,-0.0381846177026119,0.0683584077294447,0.0217230769399385,0.1474043749574987,0.063910116532055,0.1035013112929341,0.0597312202977882,0.0711322570463881,0.0721065492852765,0.1248326877660623,0.0584149056927643,0.0726113801502545
1998-12-01,0.0689200447473368,0.1089083946123468,0.1275944551971015,0.1348812014879738,0.1377493928506368,0.1170692149237417,0.1030774755657617,0.0991310963977696,0.1632512814095861,0.1537161537175926,-0.0518538397611507,0.1005000432185507,-0.0381846177026119,0.0683584077294447,0.0217230769399385,0.1474043749574987,0.063910116532055,0.1035013112929341
1999-01-01,0.0127539421021296,0.076860905498747,0.084709795665077,0.0660828664456154,0.1352546075832918,0.1076953472454285,0.0689200447473368,0.1089083946123468,0.1275944551971015,0.1348812014879738,0.1377493928506368,0.1170692149237417,0.1030774755657617,0.0991310963977696,0.1632512814095861,0.1537161537175926,-0.0518538397611507,0.1005000432185507
1999-02-01,0.0202719875307941,0.0707800378086922,0.0752714746818696,0.0874123947504106,0.0703404823351689,0.1169060722906838,0.0127539421021296,0.076860905498747,0.084709795665077,0.0660828664456154,0.1352546075832918,0.1076953472454285,0.0689200447473368,0.1089083946123468,0.1275944551971015,0.1348812014879738,0.1377493928506368,0.1170692149237417
1999-03-01,0.0959874501860618,0.0959067872071432,0.1388801766481613,0.0905434810417231,0.0063454357236274,0.1158847711842945,0.0202719875307941,0.0707800378086922,0.0752714746818696,0.0874123947504106,0.0703404823351689,0.1169060722906838,0.0127539421021296,0.076860905498747,0.084709795665077,0.0660828664456154,0.1352546075832918,0.1076953472454285
1999-04-01,0.1047251404459501,0.0823902789815873,0.1350163761968161,0.0508817224702049,-0.0327400038042746,0.0656663904243099,0.0959874501860618,0.0959067872071432,0.1388801766481613,0.0905434810417231,0.0063454357236274,0.1158847711842945,0.0202719875307941,0.0707800378086922,0.0752714746818696,0.0874123947504106,0.0703404823351689,0.1169060722906838
1999-05-01,0.1274475691568461,0.1008531301901474,0.2076187893400742,0.0498562754749851,0.0178347244081553,0.1119085359824882,0.1047251404459501,0.0823902789815873,0.1350163761968161,0.0508817224702049,-0.0327400038042746,0.0656663904243099,0.0959874501860618,0.0959067872071432,0.1388801766481613,0.0905434810417231,0.0063454357236274,0.1158847711842945
1999-06-01,0.1099062185883355,0.0712052720626852,0.0819149408099697,0.0808898142062064,-0.0599892907275609,0.1150462776680658,0.1274475691568461,0.1008531301901474,0.2076187893400742,0.0498562754749851,0.0178347244081553,0.1119085359824882,0.1047251404459501,0.0823902789815873,0.1350163761968161,0.0508817224702049,-0.0327400038042746,0.0656663904243099
1999-07-01,0.1397891993762314,0.0899823613367418,0.1284085253028912,0.0410455323960077,-0.0124810153356857,0.1389188968805204,0.1099062185883355,0.0712052720626852,0.0819149408099697,0.0808898142062064,-0.0599892907275609,0.1150462776680658,0.1274475691568461,0.1008531301901474,0.2076187893400742,0.0498562754749851,0.0178347244081553,0.1119085359824882
1999-08-01,0.1053256620810305,0.0426720238357223,0.0676192409717835,-0.0120108679092716,-0.0242392680671716,0.0996522231560206,0.1397891993762314,0.0899823613367418,0.1284085253028912,0.0410455323960077,-0.0124810153356857,0.1389188968805204,0.1099062185883355,0.0712052720626852,0.0819149408099697,0.0808898142062064,-0.0599892907275609,0.1150462776680658
1999-09-01,0.148995306948791,0.1059767631012915,0.1198987270913924,0.0308259629364666,0.07731522575998,0.1353550657772686,0.1053256620810305,0.0426720238357223,0.0676192409717835,-0.0120108679092716,-0.0242392680671716,0.0996522231560206,0.1397891993762314,0.0899823613367418,0.1284085253028912,0.0410455323960077,-0.0124810153356857,0.1389188968805204
1999-10-01,0.2181111562087068,0.1056355884289326,0.1699406899190059,-0.0172989524602211,0.1365976195272296,0.1538677543762254,0.148995306948791,0.1059767631012915,0.1198987270913924,0.0308259629364666,0.07731522575998,0.1353550657772686,0.1053256620810305,0.0426720238357223,0.0676192409717835,-0.0120108679092716,-0.0242392680671716,0.0996522231560206
1999-11-01,0.1752248852525077,0.0872562897025481,0.1221911137334395,-0.0031272349269393,0.0816655457158486,0.1291992646408815,0.2181111562087068,0.1056355884289326,0.1699406899190059,-0.0172989524602211,0.1365976195272296,0.1538677543762254,0.148995306948791,0.1059767631012915,0.1198987270913924,0.0308259629364666,0.07731522575998,0.1353550657772686
1999-12-01,0.2451389545675759,0.0899530282458362,0.1882285260258598,-0.003712240981839,0.1490395922464884,0.1122458216052066,0.1752248852525077,0.0872562897025481,0.1221911137334395,-0.0031272349269393,0.0816655457158486,0.1291992646408815,0.2181111562087068,0.1056355884289326,0.1699406899190059,-0.0172989524602211,0.1365976195272296,0.1538677543762254
2000-01-01,0.2400495383262253,0.1255109616285903,0.1307571791114874,0.03235764517086,0.0507174011444977,0.0893742892666793,0.2451389545675759,0.0899530282458362,0.1882285260258598,-0.003712240981839,0.1490395922464884,0.1122458216052066,0.1752248852525077,0.0872562897025481,0.1221911137334395,-0.0031272349269393,0.0816655457158486,0.1291992646408815
2000-02-01,0.2581813985603816,0.1042625113554773,0.1612828690080796,-0.0063908271285404,0.0997959591540666,0.1219709371917634,0.2400495383262253,0.1255109616285903,0.1307571791114874,0.03235764517086,0.0507174011444977,0.0893742892666793,0.2451389545675759,0.0899530282458362,0.1882285260258598,-0.003712240981839,0.1490395922464884,0.1122458216052066
2000-03-01,0.1935275968883729,0.0855100615685717,0.0994245327484577,0.0035949734609204,0.0804268254390638,0.1053453150037633,0.2581813985603816,0.1042625113554773,0.1612828690080796,-0.0063908271285404,0.0997959591540666,0.1219709371917634,0.2400495383262253,0.1255109616285903,0.1307571791114874,0.03235764517086,0.0507174011444977,0.0893742892666793
2000-04-01,0.1931113601494338,0.1141518297814609,0.0611927016169389,0.0268780428588666,0.0908597459142406,0.1767632404380901,0.1935275968883729,0.0855100615685717,0.0994245327484577,0.0035949734609204,0.0804268254390638,0.1053453150037633,0.2581813985603816,0.1042625113554773,0.1612828690080796,-0.0063908271285404,0.0997959591540666,0.1219709371917634
2000-05-01,0.2280025490973187,0.075585936025206,0.0421247420354795,0.0464678183140945,0.0702666543061347,0.0804341522556573,0.1931113601494338,0.1141518297814609,0.0611927016169389,0.0268780428588666,0.0908597459142406,0.1767632404380901,0.1935275968883729,0.0855100615685717,0.0994245327484577,0.0035949734609204,0.0804268254390638,0.1053453150037633
2000-06-01,0.2015298176663087,0.1036290302813895,0.1179627209325993,0.0036555511321729,0.1298260864844262,0.1146689561218234,0.2280025490973187,0.075585936025206,0.0421247420354795,0.0464678183140945,0.0702666543061347,0.0804341522556573,0.1931113601494338,0.1141518297814609,0.0611927016169389,0.0268780428588666,0.0908597459142406,0.1767632404380901
2000-07-01,0.1960358518868261,0.097277210864382,0.0622681031969847,0.0232879445055465,0.1003782181146881,0.1052282981187495,0.2015298176663087,0.1036290302813895,0.1179627209325993,0.0036555511321729,0.1298260864844262,0.1146689561218234,0.2280025490973187,0.075585936025206,0.0421247420354795,0.0464678183140945,0.0702666543061347,0.0804341522556573
2000-08-01,0.2697487430153913,0.1016039846500112,0.1771330322120583,-0.0177545638981575,0.1207215129517873,0.0784468861596216,0.1960358518868261,0.097277210864382,0.0622681031969847,0.0232879445055465,0.1003782181146881,0.1052282981187495,0.2015298176663087,0.1036290302813895,0.1179627209325993,0.0036555511321729,0.1298260864844262,0.1146689561218234
2000-09-01,0.1389818610954449,0.0627354997770739,0.019492882384192,-0.010701847390818,0.0578399597432799,0.1135154526681745,0.2697487430153913,0.1016039846500112,0.1771330322120583,-0.0177545638981575,0.1207215129517873,0.0784468861596216,0.1960358518868261,0.097277210864382,0.0622681031969847,0.0232879445055465,0.1003782181146881,0.1052282981187495
2000-10-01,0.1917234006270689,0.0587592370913068,0.0646728299643193,0.0114676345719848,0.0334654158238709,0.0665070929938202,0.1389818610954449,0.0627354997770739,0.019492882384192,-0.010701847390818,0.0578399597432799,0.1135154526681745,0.2697487430153913,0.1016039846500112,0.1771330322120583,-0.0177545638981575,0.1207215129517873,0.0784468861596216
2000-11-01,0.2129059414816225,0.0723531518697013,0.0562363084832568,-0.0040339478983595,0.021635628491623,0.0760216972995486,0.1917234006270689,0.0587592370913068,0.0646728299643193,0.0114676345719848,0.0334654158238709,0.0665070929938202,0.1389818610954449,0.0627354997770739,0.019492882384192,-0.010701847390818,0.0578399597432799,0.1135154526681745
2000-12-01,0.1298657108915755,0.0750210765594481,0.0073068837451302,-0.0006257773613462,-0.0991614747751121,0.0744914014403654,0.2129059414816225,0.0723531518697013,0.0562363084832568,-0.0040339478983595,0.021635628491623,0.0760216972995486,0.1917234006270689,0.0587592370913068,0.0646728299643193,0.0114676345719848,0.0334654158238709,0.0665070929938202
2001-01-01,0.1605959536463679,0.0575982304159108,0.1223177913821338,0.0529895677431877,-0.0191077961809416,0.0586490016217329,0.1298657108915755,0.0750210765594481,0.0073068837451302,-0.0006257773613462,-0.0991614747751121,0.0744914014403654,0.2129059414816225,0.0723531518697013,0.0562363084832568,-0.0040339478983595,0.021635628491623,0.0760216972995486
2001-02-01,0.1173666107038862,0.0462242783781654,0.0593208689244946,0.0377903214581181,-0.0183626157694529,0.0431274741336107,0.1605959536463679,0.0575982304159108,0.1223177913821338,0.0529895677431877,-0.0191077961809416,0.0586490016217329,0.1298657108915755,0.0750210765594481,0.0073068837451302,-0.0006257773613462,-0.0991614747751121,0.0744914014403654
2001-03-01,0.0536066894510085,0.0551128890011529,0.0055519324615751,0.046539032641947,0.0227831849275812,0.0740730718186046,0.1173666107038862,0.0462242783781654,0.0593208689244946,0.0377903214581181,-0.0183626157694529,0.0431274741336107,0.1605959536463679,0.0575982304159108,0.1223177913821338,0.0529895677431877,-0.0191077961809416,0.0586490016217329
2001-04-01,0.0956041791817021,0.024132462623136,0.1065707643550055,0.0266015844037639,0.0009311103312565,0.0254161986686565,0.0536066894510085,0.0551128890011529,0.0055519324615751,0.046539032641947,0.0227831849275812,0.0740730718186046,0.1173666107038862,0.0462242783781654,0.0593208689244946,0.0377903214581181,-0.0183626157694529,0.0431274741336107
2001-05-01,0.0245924151659586,0.008014819149503,0.0096435669943026,-0.0164138613974262,-0.0418642158989648,0.023823246778809,0.0956041791817021,0.024132462623136,0.1065707643550055,0.0266015844037639,0.0009311103312565,0.0254161986686565,0.0536066894510085,0.0551128890011529,0.0055519324615751,0.046539032641947,0.0227831849275812,0.0740730718186046
2001-06-01,0.0763867824880008,0.0371408250339291,0.0712403338432032,0.0042240547826946,-0.0798371055669751,0.0367873194794654,0.0245924151659586,0.008014819149503,0.0096435669943026,-0.0164138613974262,-0.0418642158989648,0.023823246778809,0.0956041791817021,0.024132462623136,0.1065707643550055,0.0266015844037639,0.0009311103312565,0.0254161986686565
2001-07-01,0.0005894878701795,0.0015833405245038,0.0058240323513558,0.0039781334075081,-0.07453438180797,0.0073321305364704,0.0763867824880008,0.0371408250339291,0.0712403338432032,0.0042240547826946,-0.0798371055669751,0.0367873194794654,0.0245924151659586,0.008014819149503,0.0096435669943026,-0.0164138613974262,-0.0418642158989648,0.023823246778809
2001-08-01,0.0415655392970748,0.0196862273200366,0.0436165675974358,0.0388710991868466,-0.045884051281801,0.0278547351785363,0.0005894878701795,0.0015833405245038,0.0058240323513558,0.0039781334075081,-0.07453438180797,0.0073321305364704,0.0763867824880008,0.0371408250339291,0.0712403338432032,0.0042240547826946,-0.0798371055669751,0.0367873194794654
2001-09-01,0.0036442516213988,0.0347025865340642,0.0505037067782865,0.0334209414945867,-0.1015270713569638,0.01927568881894,0.0415655392970748,0.0196862273200366,0.0436165675974358,0.0388710991868466,-0.045884051281801,0.0278547351785363,0.0005894878701795,0.0015833405245038,0.0058240323513558,0.0039781334075081,-0.07453438180797,0.0073321305364704
2001-10-01,-0.0242770217189445,0.0094515428207628,0.0557900055845124,0.018520283202851,-0.0826557951510924,-0.0249383484982637,0.0036442516213988,0.0347025865340642,0.0505037067782865,0.0334209414945867,-0.1015270713569638,0.01927568881894,0.0415655392970748,0.0196862273200366,0.0436165675974358,0.0388710991868466,-0.045884051281801,0.0278547351785363
2001-11-01,-0.0509508528633446,-0.0222601319618043,0.0364605385017675,0.0411451832282248,-0.1093894937462547,-0.0360618169185542,-0.0242770217189445,0.0094515428207628,0.0557900055845124,0.018520283202851,-0.0826557951510924,-0.0249383484982637,0.0036442516213988,0.0347025865340642,0.0505037067782865,0.0334209414945867,-0.1015270713569638,0.01927568881894
2001-12-01,-0.0617410085950957,-0.02632142158222,-0.0187980363196942,0.0315023407464201,-0.0956895475993952,-0.0544017790580806,-0.0509508528633446,-0.0222601319618043,0.0364605385017675,0.0411451832282248,-0.1093894937462547,-0.0360618169185542,-0.0242770217189445,0.0094515428207628,0.0557900055845124,0.018520283202851,-0.0826557951510924,-0.0249383484982637
2002-01-01,0.0183019113868425,0.0019929621132988,0.0772221778326063,-0.0469822228951954,-0.0486704826470472,-0.0431111147805758,-0.0617410085950957,-0.02632142158222,-0.0187980363196942,0.0315023407464201,-0.0956895475993952,-0.0544017790580806,-0.0509508528633446,-0.0222601319618043,0.0364605385017675,0.0411451832282248,-0.1093894937462547,-0.0360618169185542
2002-02-01,-0.0288731561281565,0.0081475840397198,0.0166354368176939,-0.0052384749188618,-0.0760693375672669,-0.0192342713531168,0.0183019113868425,0.0019929621132988,0.0772221778326063,-0.0469822228951954,-0.0486704826470472,-0.0431111147805758,-0.0617410085950957,-0.02632142158222,-0.0187980363196942,0.0315023407464201,-0.0956895475993952,-0.0544017790580806
2002-03-01,-0.1213089852219724,-0.0270343187813004,-0.0779612952644015,-0.0293487745465537,-0.13724659359365,0.0140207739237911,-0.0288731561281565,0.0081475840397198,0.0166354368176939,-0.0052384749188618,-0.0760693375672669,-0.0192342713531168,0.0183019113868425,0.0019929621132988,0.0772221778326063,-0.0469822228951954,-0.0486704826470472,-0.0431111147805758
2002-04-01,0.0276286902305109,-0.0204602545994863,0.0267023932239212,-0.033454784190197,0.0037408644276055,-0.0556295662670915,-0.1213089852219724,-0.0270343187813004,-0.0779612952644015,-0.0293487745465537,-0.13724659359365,0.0140207739237911,-0.0288731561281565,0.0081475840397198,0.0166354368176939,-0.0052384749188618,-0.0760693375672669,-0.0192342713531168
2002-05-01,-0.0442395358930447,-0.0198718607608467,-0.0219316817385362,-0.0162979037142356,0.0490324991170556,-0.0107982516674631,0.0276286902305109,-0.0204602545994863,0.0267023932239212,-0.033454784190197,0.0037408644276055,-0.0556295662670915,-0.1213089852219724,-0.0270343187813004,-0.0779612952644015,-0.0293487745465537,-0.13724659359365,0.0140207739237911
2002-06-01,-0.119832160941268,-0.0204310324828798,-0.0862937531482614,0.0315146683406268,0.0373271264211485,-0.0163944091798811,-0.0442395358930447,-0.0198718607608467,-0.0219316817385362,-0.0162979037142356,0.0490324991170556,-0.0107982516674631,0.0276286902305109,-0.0204602545994863,0.0267023932239212,-0.033454784190197,0.0037408644276055,-0.0556295662670915
2002-07-01,0.0393633677796323,0.0200733091878193,0.0906069153684185,0.0539208893097926,0.0812904926229744,-0.0099755874692153,-0.119832160941268,-0.0204310324828798,-0.0862937531482614,0.0315146683406268,0.0373271264211485,-0.0163944091798811,-0.0442395358930447,-0.0198718607608467,-0.0219316817385362,-0.0162979037142356,0.0490324991170556,-0.0107982516674631
