_date_,finv2f
2011-09-01,-3.7071486057680647
2011-10-01,-4.33844041596882
2011-11-01,-4.187967486946542
2011-12-01,-4.624886576281008
2012-01-01,-4.340036171341253
2012-02-01,-3.3826796341370886
2012-03-01,-2.8377007427187015
2012-04-01,-2.3525345075641
2012-05-01,-1.9747665693110827
2012-06-01,-1.353182298269016
2012-07-01,-1.3757820842075819
2012-08-01,-2.0236481635473593
2012-09-01,-2.0504787188078306
2012-10-01,-1.3390515480988419
2012-11-01,-1.4346294126055839
2012-12-01,-1.1850937603109515
2013-01-01,-0.7088861426949346
2013-02-01,-0.4766608219895367
2013-03-01,-0.0136195373274484
2013-04-01,-0.0394523110626061
2013-05-01,-0.7015932828765079
2013-06-01,-1.372059850260193
2013-07-01,-0.7684824675759953
2013-08-01,0.7937559018336209
2013-09-01,0.9633564662216756
2013-10-01,0.7305883389052426
2013-11-01,0.8398810571223106
2013-12-01,1.9972831200640913
2014-01-01,2.3961278841073215
2014-02-01,1.7394898292237464
2014-03-01,1.201189183670815
2014-04-01,0.7694373066564518
2014-05-01,1.4781663646882157
2014-06-01,1.0876546535049705
2014-07-01,1.3280017621884905
2014-08-01,0.5498839961029591
2014-09-01,0.4031287893970803
2014-10-01,0.5083893923373741
2014-11-01,0.6725194537388686
2014-12-01,0.2315923313139872
2015-01-01,-0.8335496007427176
2015-02-01,-1.3119145227269524
2015-03-01,-0.6998819228446466
2015-04-01,0.6259795401923324
2015-05-01,1.2478372609028683
2015-06-01,1.4528495200888645
2015-07-01,0.0540535404511133
2015-08-01,-1.222630719151095
2015-09-01,-2.0019119696947385
2015-10-01,-1.4082437283474154
2015-11-01,-1.409834415810525
2015-12-01,-1.7491980260339948
2016-01-01,-1.7510708424470072
2016-02-01,-0.7880844290494716
2016-03-01,0.0224529873313979
2016-04-01,-0.3435632954778978
2016-05-01,-1.4418709709331199
2016-06-01,-1.6709243998883365
2016-07-01,-0.598788683486278
2016-08-01,1.8577913729484468
2016-09-01,2.621551874484178
2016-10-01,2.2308202513409414
2016-11-01,1.4849628855961252
2016-12-01,1.6558182626780569
2017-01-01,2.2908514340280366
2017-02-01,2.0662558150472896
2017-03-01,0.8101804464140734
2017-04-01,0.0854972532611064
2017-05-01,0.4717482107674964
2017-06-01,1.3951701083735717
2017-07-01,1.4871382037123622
2017-08-01,1.442121204183063
2017-09-01,1.8109503382023129
2017-10-01,2.3184455978967047
2017-11-01,2.7422237510543144
2017-12-01,3.08677806611913
2018-01-01,2.834795842123744
2018-02-01,2.3872532586549684
2018-03-01,2.5965996663155
2018-04-01,0.1994514469938095
2018-05-01,-2.0840134291131163
2018-06-01,-3.595906611218263
2018-07-01,-1.957372916425326
2018-08-01,-0.7239646227981216
2018-09-01,-1.2249264260481574
2018-10-01,-1.4690978993988184
2018-11-01,-1.3939529006948916
2018-12-01,-1.2848382891104624
2019-01-01,-0.1872303959756278
2019-02-01,-0.3174293788175762
2019-03-01,-0.4808140504349348
2019-04-01,1.6689837872932494
2019-05-01,4.1816815490007215
2019-06-01,5.570498158481245
2019-07-01,4.092745768591846
2019-08-01,1.92003168611806
2019-09-01,1.3622208789482289
2019-10-01,0.7433645957649996
2019-11-01,0.4998982457681051
2019-12-01,0.9785745080928512
2020-01-01,1.0794273958847505
2020-02-01,2.9834787428411067
2020-03-01,2.760484559774652
2020-04-01,3.486023223649435
2020-05-01,4.73902643387955
2020-06-01,5.531132843752426
2020-07-01,4.319548933736722
2020-08-01,3.068972264294532
2020-09-01,3.8089077196816574
2020-10-01,3.988171200382
2020-11-01,4.721245596937855
2020-12-01,4.2718144769371955
2021-01-01,3.753276684278616
2021-02-01,2.4994475242406886
2021-03-01,2.3610551033113256
2021-04-01,3.006024393141582
2021-05-01,1.7901675864364444
2021-06-01,1.6303761190565456
2021-07-01,2.5716693443124985
2021-08-01,4.611327966987654
2021-09-01,4.755489294933666
2021-10-01,5.101164323094194
2021-11-01,4.708172469640055
2021-12-01,4.093453898373704
2022-01-01,3.5149451845133752
2022-02-01,2.6677252193298178
2022-03-01,2.668172521168435
2022-04-01,1.3236513106071182
2022-05-01,1.1336604035568416
2022-06-01,0.289285759101793
2022-07-01,0.2529234083514924
2022-08-01,0.1654950334768357
2022-09-01,-0.2903598530234837
2022-10-01,-0.4120925750712197
2022-11-01,-0.4984213359076734
2022-12-01,0.1553998189900847
2023-01-01,-0.2917961815774532
2023-02-01,-0.6458386129370158
2023-03-01,-0.7277700222425065
2023-04-01,-0.2682590171399359
2023-05-01,-0.1152802595383402
2023-06-01,-0.1182577241401423
2023-07-01,-0.5216340424454514
2023-08-01,-1.7409448107399865
2023-09-01,-2.1283035870148574
2023-10-01,-2.5471301919948446
2023-11-01,-2.4583400607807833
2023-12-01,-2.5427780227468815
2024-01-01,-1.545923763854883
2024-02-01,-0.4497763637523984
2024-03-01,0.2335157020420524
2024-04-01,0.0952019618606814
2024-05-01,-0.4613613409287361
2024-06-01,-1.0100447920483366
2024-07-01,-0.3573868371002001
2024-08-01,0.5173266008469429
2024-09-01,0.9454295210024072
2024-10-01,0.3495752815583974
2024-11-01,-0.4188363698003542
2024-12-01,-1.1871097804373316
2025-01-01,-1.5904170712295365
2025-02-01,-1.5999922691183008
2025-03-01,-1.7006548714028742
2025-04-01,-1.6711244149222748
2025-05-01,-1.5097968801745751
2025-06-01,-1.036890855389262
2025-07-01,-1.301994738290487
2025-08-01,-1.5106606339710855
2025-09-01,-1.5845383972414104
2025-10-01,-0.903924535155422
2025-11-01,-0.2368884042101144
2025-12-01,0.283788084264297
2026-01-01,
2026-02-01,
2026-03-01,
2026-04-01,
2026-05-01,
2026-06-01,
2026-07-01,
2026-08-01,
2026-09-01,
2026-10-01,
2026-11-01,
2026-12-01,
