_date_,fexp3f
2012-10-01,0.1157574968500885
2012-11-01,-0.3580082085592458
2012-12-01,-0.0409302347759365
2013-01-01,-0.4510202356846709
2013-02-01,-0.1453399611020549
2013-03-01,0.0096226453942022
2013-04-01,0.3224544385958431
2013-05-01,0.5369245666350029
2013-06-01,1.1613740599786415
2013-07-01,0.3542281126582633
2013-08-01,0.151344086274053
2013-09-01,-0.1913588371961456
2013-10-01,-0.0229613117281836
2013-11-01,-0.0477118583928342
2013-12-01,-0.4491577989629216
2014-01-01,-0.3624046705311883
2014-02-01,0.1569889010105235
2014-03-01,0.1424603801781916
2014-04-01,-0.2177093703607744
2014-05-01,-0.5924914297799152
2014-06-01,-0.5579810694276089
2014-07-01,-0.0019825398735202
2014-08-01,0.0271051508938933
2014-09-01,0.7362596039834969
2014-10-01,0.285741811780748
2014-11-01,0.9945738861590973
2014-12-01,0.858882784159776
2015-01-01,0.6050132241699477
2015-02-01,0.3411425044073832
2015-03-01,0.2615894032998646
2015-04-01,1.0807000684865686
2015-05-01,1.384503654103728
2015-06-01,0.8347958721983729
2015-07-01,0.725068878014924
2015-08-01,0.8933596611058425
2015-09-01,0.6162541610772503
2015-10-01,-0.0092843796044054
2015-11-01,0.3529892874291776
2015-12-01,0.2901850133353205
2016-01-01,0.5734888850109767
2016-02-01,0.3132559277321259
2016-03-01,-0.0806438533432483
2016-04-01,-0.0555613004618892
2016-05-01,-0.1457718932031317
2016-06-01,0.4514606682909136
2016-07-01,-0.156463048624884
2016-08-01,-0.3884516332171564
2016-09-01,-0.7537533927681894
2016-10-01,0.0035331698820931
2016-11-01,-0.3313201838214276
2016-12-01,-0.0556344487638755
2017-01-01,0.8793385209221734
2017-02-01,0.8744778065326444
2017-03-01,1.7965987068355944
2017-04-01,0.7188007713253206
2017-05-01,0.9069998584074044
2017-06-01,0.196330696410329
2017-07-01,0.9441732255279583
2017-08-01,0.7008554718817956
2017-09-01,0.646241850278298
2017-10-01,1.0741498954874142
2017-11-01,0.9818147293561148
2017-12-01,0.8489098567086636
2018-01-01,0.5344224961531214
2018-02-01,0.3003419026445777
2018-03-01,0.0155761252369307
2018-04-01,0.0843019040211833
2018-05-01,-0.0362377773605945
2018-06-01,0.2647150779789932
2018-07-01,-0.0005406991429405
2018-08-01,0.2034922597892452
2018-09-01,0.2003698561093586
2018-10-01,-0.2659165062262634
2018-11-01,-0.7739160421366064
2018-12-01,-0.3554119395020992
2019-01-01,-0.920124583182048
2019-02-01,-0.7733483311331414
2019-03-01,-0.6109034180414864
2019-04-01,-0.4461435195789727
2019-05-01,-0.2040600081184822
2019-06-01,0.0584204066047689
2019-07-01,0.152969861934362
2019-08-01,-0.3368879488995868
2019-09-01,-0.1802788434426851
2019-10-01,-0.3595829262205348
2019-11-01,0.0401058117326842
2019-12-01,-0.2291133980665366
2020-01-01,-0.2690092211379558
2020-02-01,-0.1026515867224963
2020-03-01,0.4656738949525924
2020-04-01,5.876837670386915
2020-05-01,5.43096744979969
2020-06-01,-1.0255303405069167
2020-07-01,-3.2095663733607926
2020-08-01,-1.3726223171091738
2020-09-01,1.1092212891459658
2020-10-01,1.8475799477976471
2020-11-01,2.6035669320845507
2020-12-01,2.294191850190181
2021-01-01,2.3880502826507666
2021-02-01,3.0135949966578486
2021-03-01,1.5935849889008504
2021-04-01,-3.113111726654823
2021-05-01,-3.3064412406077537
2021-06-01,1.7105434873144232
2021-07-01,2.699642120445792
2021-08-01,1.1436066251905326
2021-09-01,-1.1601466799817186
2021-10-01,-1.6362504602222645
2021-11-01,-2.1103844048985847
2021-12-01,-1.8007951379172218
2022-01-01,-1.0543426045636162
2022-02-01,-1.9928934294288108
2022-03-01,-1.9179931317234609
2022-04-01,-2.3517217798631953
2022-05-01,-2.099869007604719
2022-06-01,0.0741495222711048
2022-07-01,1.201110493430988
2022-08-01,1.218314025378463
2022-09-01,1.0992865801263592
2022-10-01,1.2760939315723088
2022-11-01,0.7071382205993774
2022-12-01,0.3331536221286348
2023-01-01,0.2335127029355256
2023-02-01,0.0124820636482962
2023-03-01,0.3630927290512073
2023-04-01,-0.1553074032973075
2023-05-01,-0.1810618589241029
2023-06-01,-2.0604901618231586
2023-07-01,-1.750923953236218
2023-08-01,-1.6607907449128865
2023-09-01,-2.275454446597904
2023-10-01,-2.5516575322658968
2023-11-01,-2.259293781228823
2023-12-01,-2.2159974840743777
2024-01-01,-2.1578889692109766
2024-02-01,-2.0448119289078153
2024-03-01,-1.9474596565372744
2024-04-01,-1.4810156541388269
2024-05-01,-1.6867832764819455
2024-06-01,-0.1832748145611548
2024-07-01,-0.5357345323402674
2024-08-01,-0.5043315401503463
2024-09-01,0.0761782834495454
2024-10-01,-0.1004605161923273
2024-11-01,-0.2809717443625472
2024-12-01,-0.1289640575039846
2025-01-01,-0.6686929955488804
2025-02-01,-0.3143932750579714
2025-03-01,-0.4243289883532695
2025-04-01,-0.2723616487230857
2025-05-01,0.0084135321054358
2025-06-01,-1.862067350118768
2025-07-01,-1.9749662744343008
2025-08-01,-1.897015776566464
2025-09-01,-1.7580566861742888
2025-10-01,-1.6208659299140458
2025-11-01,-1.289309833062119
2025-12-01,-1.245987726928576
2026-01-01,
2026-02-01,
2026-03-01,
2026-04-01,
2026-05-01,
2026-06-01,
2026-07-01,
2026-08-01,
2026-09-01,
2026-10-01,
2026-11-01,
2026-12-01,
