_date_;CPR;CPU;INV;EXPOR;IMP;PIB;AGRICUL;INDUSTRIA;CONSTRU;SERVI;IMPUESTOS;uno;PCY_CPR;PCY_CPU;PCY_INV;PCY_EXPOR;PCY_IMP;PCY_PIB;PCY_AGRICUL;PCY_INDUSTRIA;PCY_CONSTRU;PCY_SERVI;PCY_IMPUESTOS
2015Q4;105.4432256051421;91.64049084209823;98.05940658056326;110.10421214309561;103.31530753591328;102.98792681024466;102.9679365240305;102.29518826985844;105.05734497341838;102.6348389115649;105.43390241872336;1;2.997643124123095;2.8089300717598187;10.78769817623122;4.093374196419108;4.780195733024617;4.211964455143402;11.246090588088432;3.113327172188196;6.467364800179154;3.464939228241093;8.422155361977657
2016Q1;105.9687114723255;91.7542887819209;97.65607298282673;111.34712241330122;103.02626710323001;103.70345090325357;105.54749955884657;105.13222598391826;105.65952757285669;102.72834436625413;106.92760440339224;1;2.5843250632462844;1.9019948813101983;5.285486434337705;4.698492189279357;2.562379605288223;3.6739090352746695;8.986660189751428;5.185691573313367;4.388979337279841;2.6225161105600803;7.197674317367664
2016Q2;107.047497981907;91.66915736954657;96.87775539353923;113.37648305836255;105.43854825144953;104.04649705939467;105.0753417770777;104.72434896341117;105.96777708971159;103.17626864984778;107.95990021203232;1;3.013066623193761;0.9673875477895333;0.9010398694667243;6.055627665038799;4.167205240945893;2.86497439687885;6.005432727417115;3.7960901705116123;2.9339671812669277;2.127826870078664;5.92782819703408
2016Q3;107.7910571817346;91.60834921785059;95.97184475682758;114.45092076148985;104.5628231178271;104.86898571916215;104.31988932624752;104.65252156357343;107.60710406571268;104.16728061794508;108.95073835767477;1;2.502362464626917;0.45961094480433395;-1.1284536816302815;4.73282086706639;0.5900555414423803;2.7358306443593383;3.859713425068345;3.3033505008377873;3.8875769263303273;2.2172612604941078;4.699723062197458
2016Q4;108.1124538952119;91.8324706912443;97.36443173157147;116.79101978565362;106.72915593064627;105.46501907324176;102.41776797683578;104.31390667862414;108.15354639104638;105.01390673638582;109.95401380221655;1;2.531436490823391;0.2094923841873042;-0.7087283854005588;6.073162427126388;3.3043006657520912;2.405225874253336;-0.5343105492517375;1.9734245988582089;2.9471536886939154;2.3179924575814193;4.287151741326878
2017Q1;109.2181314526841;92.23298406727217;99.300545417375;118.5119342237718;109.7457836922798;106.2117090651992;99.25084547251404;108.73332152224098;108.25906352141554;105.34488060906841;109.60933084431566;1;3.066395670204236;0.5217143434995242;1.6839428253862643;6.43466275120792;6.522139234955482;2.4186834093743226;-5.96570654222075;3.425301333269193;2.4602948813739145;2.547044108377361;2.507983280731163
2017Q2;110.1469118361881;92.2866672971418;100.42039463394323;119.7417602199717;109.86696606212638;107.32228883385518;99.64689832755201;109.22902253453135;108.72975510194338;106.73842465225013;110.13289561008963;1;2.8953631917720823;0.6736288903647969;3.6568139156538004;5.614283482697635;4.1999988468315985;3.1483921775766532;-5.166239155369478;4.301457698910149;2.6064319627026933;3.4524954711158795;2.0127801098274167
2017Q3;110.9915564170817;92.94298807522513;103.2544466965851;120.86033352035012;112.8106877963154;108.00025254780847;100.6106269414777;109.599493817401;108.59131640178813;107.5897336591744;110.36745262515637;1;2.969169538759675;1.4568965261023248;7.588269203546205;5.60014084309306;7.887951408115845;2.9858845369514775;-3.555661733084814;4.727045445171063;0.9146350927485392;3.2855355548561116;1.300325531370583
2017Q4;111.7586383049439;92.9014268650035;105.82212685819862;122.41908053028286;115.44009275871498;108.6577395982431;103.3037863557359;110.49958249761245;109.19352474746356;108.15528480199097;110.73185370213508;1;3.372585006040163;1.164028546453033;8.686637385143436;4.818915662315826;8.16172183890329;3.0272791424653445;0.8651022145888865;5.929866894972569;0.9615758254075013;2.9913924386137714;0.7074229243851926
2018Q1;112.0828355768819;93.5615579134079;107.00704345049841;122.56869779522852;115.9189302587243;109.12239436242922;103.27887080235732;110.17183554735367;109.31444281487184;108.77786215851066;111.59684281028652;1;2.622919918236155;1.4404541494252188;7.76078117268324;3.4230844328275056;5.624951008371859;2.7404561350606427;4.0584292362111585;1.3229744157299939;0.9748646063685307;3.2588024492447243;1.813268953164049
